id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
146,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,4082,2,1551820278470,1551820288775
147,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,10492,58,1551820290575,1551820304882
148,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9357,72,1551820306843,1551820316653
149,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,4637,35,1551820318403,1551820326299
150,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,2502,19,1551820328007,1551820338980
151,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,189,19,1551820340779,1551820347809
152,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5128,35,1551820350035,1551820361945
153,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9867,22,1551820364013,1551820377045
154,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,2955,22,1551820378679,1551820389954
155,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5372,25,1551820391523,1551820399037
156,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5765,42,1551820400849,1551820408893
157,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,3631,38,1551820410865,1551820422747
158,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,1059,45,1551820424305,1551820434479
159,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,3387,42,1551820436050,1551820457975
160,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9609,19,1551820459545,1551820477415
161,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,4943,75,1551820479009,1551820485840
162,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,8403,58,1551820487464,1551820496816
163,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5921,62,1551820499296,1551820508355
164,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,7847,22,1551820509935,1551820519261
165,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,10706,12,1551820520988,1551820529678
166,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,dummy1,2,1551820531391,1551820543781
167,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,8129,38,1551820545841,1551820554417
168,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,2456,52,1551820556139,1551820567454
169,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,6818,19,1551820568972,1551820590900
170,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,8835,42,1551820592422,1551820601744
171,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,4694,42,1551820603316,1551820609661
172,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5877,55,1551820611351,1551820624466
173,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,6320,62,1551820626182,1551820634984
174,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9295,25,1551820636536,1551820651647
175,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,363,52,1551820653229,1551820680618
176,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,dummy2,98,1551820682281,1551820715590
177,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9367,58,1551820717442,1551820726150
178,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,6683,12,1551820727838,1551820735770
179,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,6022,42,1551820737301,1551820742941
180,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5993,38,1551820744467,1551820751875
